# SOURCE: Open-Meteo ERA5 Reanalysis
"# LOCATION: Salem, Tamil Nadu (Target: 11.6643N, 78.146E)"
# PERIOD: 2021-01-01 to 2023-12-31 IST
timestamp_ist,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,shortwave_radiation,soil_moisture_0_to_7cm
2021-06-19T11:00,32.6,45,19.0,0.0,5.1,817.0,0.176
2021-06-19T12:00,34.2,39,18.1,0.0,7.0,881.0,0.173
2021-06-19T13:00,35.7,34,17.6,0.0,9.9,879.0,0.171
2021-06-19T14:00,35.8,33,17.1,0.0,14.4,756.0,0.169
2021-06-19T15:00,34.8,36,17.5,0.0,12.5,478.0,0.168
2021-06-19T16:00,32.6,44,18.8,0.0,17.3,342.0,0.167
2021-06-19T17:00,31.7,47,19.1,0.0,12.5,176.0,0.161
2021-06-19T18:00,31.4,47,18.6,0.0,10.8,64.0,0.161
2021-06-19T19:00,30.1,52,19.3,0.0,10.9,1.0,0.161
2021-06-19T20:00,28.8,57,19.5,0.0,7.4,0.0,0.161
2021-06-19T21:00,27.7,62,19.7,0.0,4.6,0.0,0.161
2021-06-19T22:00,26.7,67,20.0,0.0,3.8,0.0,0.161
2021-06-19T23:00,25.8,71,20.2,0.0,3.8,0.0,0.161
2021-06-20T00:00,25.2,75,20.4,0.0,3.3,0.0,0.161
2021-06-20T01:00,24.7,78,20.7,0.0,3.1,0.0,0.16
2021-06-20T02:00,24.1,83,21.0,0.0,3.3,0.0,0.16
2021-06-20T03:00,23.6,86,21.1,0.0,3.6,0.0,0.16
2021-06-20T04:00,23.6,87,21.3,0.0,2.6,0.0,0.16
2021-06-20T05:00,23.9,86,21.5,0.0,4.5,0.0,0.155
2021-06-20T06:00,24.6,82,21.2,0.0,3.0,10.0,0.155
2021-06-20T07:00,25.5,77,21.1,0.0,2.5,113.0,0.155
2021-06-20T08:00,27.3,66,20.5,0.0,2.6,315.0,0.154
2021-06-20T09:00,29.7,56,19.9,0.0,4.8,583.0,0.154
2021-06-20T10:00,32.0,47,19.2,0.0,10.2,756.0,0.153
2021-06-20T11:00,33.5,43,19.1,0.0,6.5,814.0,0.152
2021-06-20T12:00,34.4,40,18.9,0.0,8.4,872.0,0.15
2021-06-20T13:00,35.2,38,18.6,0.0,9.8,847.0,0.149
2021-06-20T14:00,36.2,34,17.7,0.0,10.0,793.0,0.148
2021-06-20T15:00,36.7,32,17.3,0.0,12.3,606.0,0.147
2021-06-20T16:00,35.7,33,16.8,0.0,14.8,332.0,0.146
2021-06-20T17:00,34.7,32,15.8,0.0,12.7,119.0,0.142
2021-06-20T18:00,33.4,35,15.8,0.0,7.8,70.0,0.142
2021-06-20T19:00,31.8,38,15.9,0.0,7.3,1.0,0.142
2021-06-20T20:00,30.8,42,16.4,0.0,8.3,0.0,0.142
2021-06-20T21:00,29.4,52,18.5,0.0,6.7,0.0,0.142
2021-06-20T22:00,27.8,63,20.0,0.0,3.8,0.0,0.142
2021-06-20T23:00,26.6,70,20.7,0.0,4.4,0.0,0.142
2021-06-21T00:00,26.4,72,20.9,0.0,3.8,0.0,0.142
2021-06-21T01:00,25.6,76,21.1,0.0,3.3,0.0,0.142
2021-06-21T02:00,24.7,82,21.3,0.0,4.4,0.0,0.142
2021-06-21T03:00,24.1,85,21.4,0.0,3.5,0.0,0.142
2021-06-21T04:00,23.5,88,21.4,0.0,3.3,0.0,0.142
2021-06-21T05:00,23.7,88,21.5,0.0,3.1,0.0,0.137
2021-06-21T06:00,24.7,81,21.2,0.0,2.9,14.0,0.137
2021-06-21T07:00,26.5,68,20.2,0.0,5.3,155.0,0.137
2021-06-21T08:00,28.6,58,19.6,0.0,8.7,368.0,0.137
2021-06-21T09:00,30.9,49,19.1,0.0,11.6,579.0,0.137
2021-06-21T10:00,32.7,43,18.6,0.0,12.0,756.0,0.136
2021-06-21T11:00,34.5,38,18.3,0.0,10.6,879.0,0.136
2021-06-21T12:00,36.2,34,18.0,0.0,9.5,923.0,0.135
2021-06-21T13:00,36.8,33,17.8,0.0,9.4,834.0,0.135
2021-06-21T14:00,36.6,33,17.8,0.1,6.3,724.0,0.135
2021-06-21T15:00,33.7,39,18.0,0.2,11.0,322.0,0.136
2021-06-21T16:00,34.4,38,18.2,0.0,3.6,351.0,0.136
2021-06-21T17:00,31.1,53,20.5,0.1,20.4,161.0,0.141
2021-06-21T18:00,31.1,49,19.1,0.0,7.8,64.0,0.14
2021-06-21T19:00,30.4,50,18.9,0.0,5.5,1.0,0.14
2021-06-21T20:00,30.1,54,19.9,0.0,7.1,0.0,0.14
2021-06-21T21:00,29.4,59,20.5,0.0,9.7,0.0,0.14
2021-06-21T22:00,28.1,65,21.0,0.0,9.0,0.0,0.14
2021-06-21T23:00,27.4,68,21.0,0.0,5.6,0.0,0.14
2021-06-22T00:00,26.8,71,21.1,0.0,3.8,0.0,0.14
2021-06-22T01:00,26.2,74,21.2,0.0,5.4,0.0,0.14
2021-06-22T02:00,25.7,77,21.3,0.0,5.2,0.0,0.14
2021-06-22T03:00,25.0,80,21.3,0.0,2.3,0.0,0.14
2021-06-22T04:00,24.6,82,21.4,0.0,1.8,0.0,0.14
2021-06-22T05:00,24.8,82,21.5,0.0,2.9,0.0,0.138
2021-06-22T06:00,25.3,79,21.4,0.0,3.6,12.0,0.138
2021-06-22T07:00,26.4,71,20.8,0.0,3.6,101.0,0.138
2021-06-22T08:00,27.8,64,20.3,0.0,6.1,251.0,0.138
2021-06-22T09:00,30.0,55,19.9,0.0,7.9,457.0,0.138
2021-06-22T10:00,32.1,46,19.1,0.0,11.8,643.0,0.137
2021-06-22T11:00,33.7,41,18.5,0.0,13.0,773.0,0.137
2021-06-22T12:00,34.9,36,17.7,0.0,11.2,799.0,0.136
2021-06-22T13:00,35.5,34,17.1,0.0,8.9,613.0,0.136
2021-06-22T14:00,36.0,32,16.8,0.0,6.6,558.0,0.136
2021-06-22T15:00,35.3,33,16.7,0.0,7.2,361.0,0.135
2021-06-22T16:00,28.6,67,21.8,0.5,20.1,178.0,0.139
2021-06-22T17:00,32.3,42,17.7,0.9,12.5,109.0,0.138
2021-06-22T18:00,31.4,43,17.5,0.0,10.2,32.0,0.138
2021-06-22T19:00,30.5,48,18.4,0.0,11.0,1.0,0.138
2021-06-22T20:00,30.2,52,19.3,0.0,10.4,0.0,0.138
2021-06-22T21:00,29.4,58,20.4,0.0,10.5,0.0,0.138
2021-06-22T22:00,28.3,65,21.2,0.0,7.8,0.0,0.138
2021-06-22T23:00,27.6,69,21.4,0.0,3.6,0.0,0.138
2021-06-23T00:00,27.3,71,21.6,0.0,6.4,0.0,0.138
2021-06-23T01:00,26.8,74,21.7,0.0,8.8,0.0,0.138
2021-06-23T02:00,25.9,79,21.9,0.0,10.1,0.0,0.138
2021-06-23T03:00,25.5,81,22.1,0.0,5.2,0.0,0.138
2021-06-23T04:00,25.2,83,22.1,0.0,5.0,0.0,0.138
2021-06-23T05:00,24.7,91,23.0,0.0,4.2,0.0,0.145
2021-06-23T06:00,24.9,89,23.0,0.0,2.3,11.0,0.145
2021-06-23T07:00,26.1,82,22.7,0.0,2.2,128.0,0.145
2021-06-23T08:00,27.6,73,22.3,0.0,3.3,271.0,0.144
2021-06-23T09:00,29.6,62,21.6,0.0,4.7,446.0,0.144
2021-06-23T10:00,31.8,52,20.7,0.0,5.8,625.0,0.144
2021-06-23T11:00,33.7,44,19.8,0.0,4.4,764.0,0.143
2021-06-23T12:00,35.3,39,19.2,0.0,4.3,845.0,0.142
2021-06-23T13:00,35.9,37,18.8,0.0,5.5,767.0,0.141
2021-06-23T14:00,36.6,34,18.1,0.0,6.6,656.0,0.14
2021-06-23T15:00,33.1,48,20.7,0.6,16.1,546.0,0.145
2021-06-23T16:00,30.9,51,19.7,0.1,10.9,284.0,0.146
2021-06-23T17:00,31.7,50,20.1,0.4,9.4,110.0,0.153
2021-06-23T18:00,30.0,57,20.6,0.0,8.6,49.0,0.153
2021-06-23T19:00,27.9,65,20.7,0.1,8.0,1.0,0.154
2021-06-23T20:00,26.7,74,21.7,0.3,7.2,0.0,0.156
2021-06-23T21:00,26.4,78,22.2,0.0,3.0,0.0,0.156
2021-06-23T22:00,25.9,82,22.6,0.0,2.7,0.0,0.156
2021-06-23T23:00,25.5,85,22.7,0.0,3.3,0.0,0.157
2021-06-24T00:00,25.2,87,22.8,0.0,5.4,0.0,0.157
2021-06-24T01:00,24.9,89,22.9,0.0,2.2,0.0,0.157
2021-06-24T02:00,24.4,92,23.0,0.0,1.9,0.0,0.157
2021-06-24T03:00,24.6,91,23.0,0.0,2.2,0.0,0.157
2021-06-24T04:00,24.1,94,23.1,0.0,1.9,0.0,0.157
2021-06-24T05:00,24.2,92,22.9,0.0,2.9,0.0,0.278
2021-06-24T06:00,24.8,88,22.6,0.0,4.1,8.0,0.277
2021-06-24T07:00,25.8,80,22.1,0.0,4.8,123.0,0.276
2021-06-24T08:00,27.0,73,21.7,0.0,7.8,267.0,0.275
2021-06-24T09:00,28.9,63,21.1,0.0,9.5,470.0,0.272
2021-06-24T10:00,30.5,55,20.3,0.0,10.8,616.0,0.268
2021-06-24T11:00,31.9,49,19.8,0.0,9.1,741.0,0.264
2021-06-24T12:00,33.2,45,19.5,0.0,8.0,829.0,0.259
2021-06-24T13:00,33.7,44,19.7,0.0,9.4,747.0,0.254
2021-06-24T14:00,34.3,42,19.5,0.0,11.4,732.0,0.25
2021-06-24T15:00,34.3,38,18.1,0.0,9.1,538.0,0.246
2021-06-24T16:00,31.0,50,19.3,0.0,17.9,380.0,0.244
2021-06-24T17:00,31.6,47,19.0,0.0,8.5,168.0,0.255
2021-06-24T18:00,30.4,51,19.2,0.0,4.7,76.0,0.254
2021-06-24T19:00,29.5,53,18.9,0.0,6.9,1.0,0.253
2021-06-24T20:00,28.6,57,19.3,0.0,9.4,0.0,0.253
2021-06-24T21:00,27.3,63,19.6,0.0,6.0,0.0,0.252
2021-06-24T22:00,26.6,69,20.5,0.0,4.5,0.0,0.252
2021-06-24T23:00,26.9,67,20.1,0.0,3.9,0.0,0.251
2021-06-25T00:00,25.8,73,20.6,0.0,3.3,0.0,0.251
2021-06-25T01:00,26.0,69,20.0,0.0,3.1,0.0,0.25
2021-06-25T02:00,24.8,76,20.3,0.0,3.7,0.0,0.25
2021-06-25T03:00,23.3,84,20.4,0.0,4.4,0.0,0.249
2021-06-25T04:00,22.7,84,19.9,0.0,4.6,0.0,0.249
2021-06-25T05:00,23.7,75,19.0,0.0,5.4,0.0,0.244
2021-06-25T06:00,24.8,70,19.0,0.0,9.5,12.0,0.243
2021-06-25T07:00,26.2,65,19.1,0.0,12.1,153.0,0.242
2021-06-25T08:00,27.7,60,19.2,0.0,10.7,341.0,0.241
2021-06-25T09:00,29.2,54,19.0,0.0,8.4,468.0,0.238
2021-06-25T10:00,30.3,50,18.7,0.0,9.6,549.0,0.236
2021-06-25T11:00,31.7,46,18.6,0.0,8.1,717.0,0.232
2021-06-25T12:00,33.4,41,18.5,0.0,6.5,939.0,0.228
2021-06-25T13:00,34.6,37,17.9,0.0,7.4,941.0,0.224
2021-06-25T14:00,35.5,32,16.2,0.0,8.6,798.0,0.22
2021-06-25T15:00,36.3,28,14.6,0.0,6.8,673.0,0.216
2021-06-25T16:00,36.4,25,13.5,0.0,7.4,458.0,0.213
2021-06-25T17:00,34.9,28,13.8,0.0,9.6,242.0,0.212
2021-06-25T18:00,32.6,33,14.3,0.0,8.8,62.0,0.211
2021-06-25T19:00,30.5,48,18.3,0.0,12.8,1.0,0.211
2021-06-25T20:00,28.7,57,19.2,0.0,10.8,0.0,0.21
2021-06-25T21:00,27.6,63,19.9,0.0,7.4,0.0,0.21
2021-06-25T22:00,26.6,69,20.3,0.0,4.5,0.0,0.21
2021-06-25T23:00,25.7,75,21.0,0.0,4.8,0.0,0.21
2021-06-26T00:00,24.9,77,20.7,0.0,3.2,0.0,0.209
2021-06-26T01:00,24.6,79,20.8,0.0,4.6,0.0,0.209
2021-06-26T02:00,23.9,83,20.9,0.0,4.0,0.0,0.209
2021-06-26T03:00,23.3,89,21.3,0.0,4.6,0.0,0.209
2021-06-26T04:00,23.2,90,21.4,0.0,3.2,0.0,0.209
2021-06-26T05:00,23.6,86,21.2,0.0,3.4,0.0,0.202
2021-06-26T06:00,24.4,81,20.9,0.0,4.1,12.0,0.202
2021-06-26T07:00,26.1,71,20.4,0.0,5.9,141.0,0.201
2021-06-26T08:00,28.0,61,19.8,0.0,7.3,349.0,0.2
2021-06-26T09:00,30.1,52,19.3,0.0,10.0,535.0,0.198
2021-06-26T10:00,31.8,46,18.7,0.0,10.8,688.0,0.196
2021-06-26T11:00,33.5,41,18.5,0.0,8.4,816.0,0.193
2021-06-26T12:00,34.7,39,18.7,0.0,9.2,803.0,0.191
2021-06-26T13:00,34.4,39,18.6,0.0,12.9,719.0,0.188
2021-06-26T14:00,34.3,38,17.8,0.0,9.7,543.0,0.186
2021-06-26T15:00,34.5,35,16.9,0.0,13.7,357.0,0.185
2021-06-26T16:00,30.4,51,19.1,0.0,16.0,133.0,0.184
2021-06-26T17:00,30.4,49,18.7,0.0,11.2,162.0,0.182
2021-06-26T18:00,29.4,51,18.3,0.0,8.8,24.0,0.182
2021-06-26T19:00,28.6,56,18.8,0.0,5.6,0.0,0.182
2021-06-26T20:00,28.2,58,19.3,0.0,4.2,0.0,0.182
2021-06-26T21:00,27.6,64,20.2,0.0,5.4,0.0,0.182
2021-06-26T22:00,27.3,67,20.7,0.0,3.2,0.0,0.181
2021-06-26T23:00,27.3,64,19.8,0.0,4.8,0.0,0.181
2021-06-27T00:00,26.9,63,19.3,0.0,3.7,0.0,0.181
2021-06-27T01:00,26.3,67,19.8,0.1,3.8,0.0,0.182
2021-06-27T02:00,25.4,73,20.3,0.0,3.7,0.0,0.181
2021-06-27T03:00,24.8,79,20.9,0.0,2.9,0.0,0.181
2021-06-27T04:00,24.4,83,21.3,0.0,2.5,0.0,0.181
2021-06-27T05:00,24.5,76,20.0,0.0,4.1,0.0,0.179
2021-06-27T06:00,25.3,72,19.9,0.0,3.4,9.0,0.179
2021-06-27T07:00,26.3,68,20.0,0.0,4.4,102.0,0.178
2021-06-27T08:00,27.5,63,19.7,0.0,7.9,221.0,0.178
2021-06-27T09:00,29.2,54,18.9,0.0,11.4,324.0,0.177
2021-06-27T10:00,30.6,48,18.3,0.0,15.1,458.0,0.176
2021-06-27T11:00,32.2,43,18.1,0.0,17.6,564.0,0.174
2021-06-27T12:00,33.6,39,17.7,0.0,16.8,606.0,0.173
2021-06-27T13:00,33.8,38,17.5,0.0,16.9,591.0,0.171
2021-06-27T14:00,33.1,40,17.6,0.0,14.6,333.0,0.17
2021-06-27T15:00,30.8,47,18.3,0.0,14.8,239.0,0.17
2021-06-27T16:00,31.0,48,18.6,0.0,13.0,240.0,0.169
2021-06-27T17:00,30.7,49,18.9,0.0,12.9,110.0,0.171
2021-06-27T18:00,29.3,57,19.9,0.0,12.6,57.0,0.171
2021-06-27T19:00,27.8,65,20.6,0.0,6.4,1.0,0.171
2021-06-27T20:00,27.4,67,20.6,0.0,5.3,0.0,0.17
2021-06-27T21:00,26.7,68,20.3,0.0,7.4,0.0,0.17
2021-06-27T22:00,26.0,72,20.5,0.0,5.4,0.0,0.17
2021-06-27T23:00,25.6,75,20.8,0.0,4.3,0.0,0.17
2021-06-28T00:00,25.2,78,21.1,0.0,4.6,0.0,0.17
2021-06-28T01:00,24.7,82,21.4,0.0,2.9,0.0,0.17
2021-06-28T02:00,24.4,84,21.5,0.0,3.5,0.0,0.17
2021-06-28T03:00,24.2,85,21.5,0.0,3.2,0.0,0.17
2021-06-28T04:00,24.0,86,21.6,0.0,2.4,0.0,0.17
2021-06-28T05:00,24.2,87,21.8,0.0,2.1,0.0,0.174
2021-06-28T06:00,24.6,86,22.1,0.0,2.9,10.0,0.174
2021-06-28T07:00,25.7,81,22.1,0.0,1.8,118.0,0.174
2021-06-28T08:00,27.3,71,21.6,0.0,2.4,294.0,0.173
2021-06-28T09:00,29.2,62,21.0,0.0,4.8,479.0,0.172
2021-06-28T10:00,30.6,54,20.4,0.0,4.5,572.0,0.171
2021-06-28T11:00,31.8,48,19.4,0.0,3.1,631.0,0.17
2021-06-28T12:00,32.8,43,18.7,0.0,2.3,626.0,0.168
2021-06-28T13:00,33.5,40,18.2,0.0,2.6,604.0,0.166
2021-06-28T14:00,34.9,36,17.7,0.0,3.7,814.0,0.164
2021-06-28T15:00,35.0,35,17.1,0.0,2.9,645.0,0.163
2021-06-28T16:00,34.9,34,16.7,0.0,1.5,446.0,0.162
2021-06-28T17:00,34.0,36,16.9,0.0,6.3,235.0,0.162
2021-06-28T18:00,33.0,38,16.6,0.0,5.4,53.0,0.162
2021-06-28T19:00,30.8,50,19.1,0.0,12.3,1.0,0.161
2021-06-28T20:00,29.8,54,19.4,0.0,6.2,0.0,0.161
2021-06-28T21:00,29.1,57,19.7,0.0,9.0,0.0,0.161
2021-06-28T22:00,27.9,63,20.2,0.0,4.3,0.0,0.161
2021-06-28T23:00,27.2,67,20.5,0.0,4.2,0.0,0.161
2021-06-29T00:00,26.7,69,20.5,0.0,4.5,0.0,0.161
2021-06-29T01:00,26.2,71,20.6,0.0,3.9,0.0,0.161
2021-06-29T02:00,25.8,73,20.6,0.0,5.0,0.0,0.161
2021-06-29T03:00,25.5,75,20.7,0.0,4.6,0.0,0.161
2021-06-29T04:00,25.2,77,20.8,0.0,3.6,0.0,0.161
2021-06-29T05:00,25.0,77,20.7,0.0,4.3,0.0,0.16
2021-06-29T06:00,25.6,75,20.9,0.0,3.8,10.0,0.16
2021-06-29T07:00,27.1,69,21.0,0.0,2.5,138.0,0.16
2021-06-29T08:00,29.0,60,20.5,0.0,1.3,342.0,0.159
2021-06-29T09:00,31.1,52,20.2,0.0,2.9,567.0,0.158
2021-06-29T10:00,33.0,45,19.6,0.0,3.8,745.0,0.157
2021-06-29T11:00,34.2,41,19.0,0.1,6.2,783.0,0.157
2021-06-29T12:00,35.4,37,18.7,0.0,6.8,865.0,0.155
2021-06-29T13:00,36.5,34,18.3,0.0,7.2,850.0,0.154
2021-06-29T14:00,36.9,33,18.0,0.0,8.7,731.0,0.152
2021-06-29T15:00,36.8,32,17.6,0.0,9.0,603.0,0.151
2021-06-29T16:00,36.3,33,17.5,0.0,8.0,427.0,0.15
2021-06-29T17:00,35.4,35,17.4,0.1,10.5,245.0,0.148
2021-06-29T18:00,33.8,39,17.9,0.2,12.8,78.0,0.15
2021-06-29T19:00,31.0,54,20.5,0.2,17.7,1.0,0.151
2021-06-29T20:00,29.1,63,21.4,0.2,14.8,0.0,0.152
2021-06-29T21:00,27.5,74,22.5,0.6,10.7,0.0,0.156
2021-06-29T22:00,27.7,75,22.9,0.0,8.2,0.0,0.157
2021-06-29T23:00,27.5,74,22.4,0.0,6.7,0.0,0.157
2021-06-30T00:00,26.8,75,22.0,0.0,4.0,0.0,0.157
2021-06-30T01:00,26.4,77,21.9,0.0,3.1,0.0,0.157
2021-06-30T02:00,25.9,79,22.0,0.0,3.4,0.0,0.157
2021-06-30T03:00,25.7,80,22.1,0.0,3.6,0.0,0.157
2021-06-30T04:00,25.7,81,22.2,0.0,2.9,0.0,0.157
2021-06-30T05:00,26.1,80,22.3,0.0,3.3,0.0,0.158
2021-06-30T06:00,26.6,76,22.1,0.0,2.5,10.0,0.158
2021-06-30T07:00,27.9,70,22.0,0.0,1.3,125.0,0.158
2021-06-30T08:00,29.9,60,21.3,0.0,5.9,336.0,0.158
2021-06-30T09:00,32.0,51,20.7,0.0,6.1,545.0,0.157
2021-06-30T10:00,33.7,45,20.1,0.0,4.8,726.0,0.155
2021-06-30T11:00,35.3,40,19.6,0.0,4.4,847.0,0.154
2021-06-30T12:00,36.1,38,19.4,0.1,4.8,821.0,0.153
2021-06-30T13:00,36.8,36,19.3,0.0,4.6,760.0,0.152
2021-06-30T14:00,36.9,35,19.0,0.0,4.5,670.0,0.15
2021-06-30T15:00,37.0,35,18.8,0.0,5.6,533.0,0.149
2021-06-30T16:00,36.8,35,18.7,0.0,6.4,377.0,0.148
2021-06-30T17:00,35.5,37,18.5,0.1,7.6,210.0,0.141
2021-06-30T18:00,33.7,43,19.3,0.1,9.8,77.0,0.142
2021-06-30T19:00,32.9,44,19.0,0.0,6.6,1.0,0.142
2021-06-30T20:00,32.1,46,19.0,0.0,8.3,0.0,0.142
2021-06-30T21:00,31.2,51,19.9,0.0,14.3,0.0,0.142
2021-06-30T22:00,29.5,61,21.2,0.0,8.9,0.0,0.141
2021-06-30T23:00,28.4,66,21.5,0.0,7.5,0.0,0.141
2021-07-01T00:00,27.9,70,21.9,0.1,4.7,0.0,0.142
2021-07-01T01:00,27.5,73,22.2,0.0,2.0,0.0,0.142
2021-07-01T02:00,27.3,74,22.2,0.0,4.0,0.0,0.142
2021-07-01T03:00,26.8,76,22.3,0.0,1.1,0.0,0.142
2021-07-01T04:00,26.4,79,22.4,0.0,1.5,0.0,0.142
2021-07-01T05:00,26.2,80,22.5,0.0,2.7,0.0,0.143
2021-07-01T06:00,26.6,78,22.5,0.0,3.3,9.0,0.143
2021-07-01T07:00,27.7,72,22.3,0.0,2.6,111.0,0.143
2021-07-01T08:00,29.3,64,21.8,0.0,5.4,292.0,0.143
2021-07-01T09:00,31.1,57,21.6,0.0,7.0,483.0,0.143
2021-07-01T10:00,32.7,51,21.1,0.1,5.7,653.0,0.142
2021-07-01T11:00,34.1,46,20.7,0.0,4.6,724.0,0.142
2021-07-01T12:00,35.2,42,20.5,0.0,5.4,775.0,0.141
2021-07-01T13:00,35.9,40,20.3,0.0,5.6,695.0,0.14
2021-07-01T14:00,36.2,38,19.7,0.0,6.3,602.0,0.14
2021-07-01T15:00,27.9,82,24.5,6.4,13.5,393.0,0.222
2021-07-01T16:00,30.0,67,23.3,0.1,3.7,339.0,0.222
2021-07-01T17:00,27.6,81,24.1,5.2,11.0,199.0,0.24
2021-07-01T18:00,26.8,85,24.1,3.1,3.6,40.0,0.281
2021-07-01T19:00,26.6,86,24.0,0.2,6.3,1.0,0.282
2021-07-01T20:00,25.1,94,24.0,2.0,8.0,0.0,0.307
2021-07-01T21:00,25.3,88,23.1,0.2,6.1,0.0,0.307
2021-07-01T22:00,25.1,92,23.7,0.3,6.4,0.0,0.308
2021-07-01T23:00,25.1,93,23.9,1.3,5.4,0.0,0.324
2021-07-02T00:00,24.8,94,23.8,2.2,3.9,0.0,0.35
2021-07-02T01:00,24.4,96,23.8,3.0,8.1,0.0,0.382
2021-07-02T02:00,24.1,98,23.8,1.3,6.2,0.0,0.385
2021-07-02T03:00,24.1,98,23.8,0.3,4.4,0.0,0.376
2021-07-02T04:00,24.1,96,23.4,0.1,1.5,0.0,0.366
2021-07-02T05:00,24.5,96,23.8,0.0,1.8,0.0,0.361
2021-07-02T06:00,24.5,96,23.8,0.0,5.4,4.0,0.355
2021-07-02T07:00,25.1,93,23.8,0.0,4.0,77.0,0.349
2021-07-02T08:00,26.4,84,23.5,0.0,4.5,231.0,0.344
2021-07-02T09:00,28.1,74,23.0,0.0,5.2,482.0,0.339
2021-07-02T10:00,29.3,67,22.6,0.2,5.2,596.0,0.334
2021-07-02T11:00,30.5,62,22.4,0.2,6.1,722.0,0.329
2021-07-02T12:00,31.4,60,22.8,0.1,7.2,809.0,0.323
2021-07-02T13:00,31.7,58,22.5,0.0,5.6,763.0,0.316
2021-07-02T14:00,32.0,55,22.0,0.0,4.5,715.0,0.31
2021-07-02T15:00,32.9,52,21.7,0.0,4.9,583.0,0.304
2021-07-02T16:00,29.7,68,23.1,1.8,1.8,307.0,0.32
2021-07-02T17:00,30.2,62,22.2,0.6,4.3,155.0,0.31
2021-07-02T18:00,28.7,70,22.7,0.0,6.4,67.0,0.308
2021-07-02T19:00,26.5,81,23.1,0.7,9.4,1.0,0.312
2021-07-02T20:00,25.8,87,23.5,0.8,3.6,0.0,0.319
2021-07-02T21:00,26.0,84,23.2,0.0,5.1,0.0,0.317
2021-07-02T22:00,25.6,88,23.6,0.0,2.7,0.0,0.315
2021-07-02T23:00,25.6,90,23.8,0.0,4.1,0.0,0.313
2021-07-03T00:00,25.0,92,23.6,0.0,3.5,0.0,0.311
2021-07-03T01:00,25.6,87,23.2,0.0,0.7,0.0,0.309
2021-07-03T02:00,25.4,87,23.1,0.0,1.5,0.0,0.307
2021-07-03T03:00,24.7,91,23.2,0.0,2.7,0.0,0.306
2021-07-03T04:00,24.3,96,23.5,0.0,3.3,0.0,0.304
2021-07-03T05:00,24.5,94,23.5,0.0,5.1,0.0,0.322
2021-07-03T06:00,25.4,84,22.5,0.0,5.5,9.0,0.319
2021-07-03T07:00,26.6,74,21.5,0.0,7.8,120.0,0.317
2021-07-03T08:00,27.7,68,21.4,0.0,9.5,322.0,0.314
2021-07-03T09:00,29.0,64,21.5,0.0,10.5,514.0,0.31
2021-07-03T10:00,30.2,60,21.5,0.0,8.2,667.0,0.305
2021-07-03T11:00,31.4,55,21.4,0.0,6.5,782.0,0.299
2021-07-03T12:00,32.0,52,20.8,0.0,6.5,774.0,0.294
2021-07-03T13:00,32.6,49,20.5,0.0,8.4,744.0,0.289
2021-07-03T14:00,32.7,48,20.1,0.0,7.4,625.0,0.284
2021-07-03T15:00,32.3,49,20.3,0.0,8.7,504.0,0.28
2021-07-03T16:00,31.1,55,21.1,0.0,6.4,330.0,0.277
2021-07-03T17:00,31.0,55,21.0,0.0,3.6,220.0,0.272
2021-07-03T18:00,30.0,72,24.4,0.0,2.1,56.0,0.271
2021-07-03T19:00,28.8,66,21.8,0.0,2.5,1.0,0.271
2021-07-03T20:00,27.8,70,21.8,0.1,8.8,0.0,0.271
2021-07-03T21:00,26.7,76,22.1,0.0,9.0,0.0,0.271
2021-07-03T22:00,26.1,77,21.9,0.0,9.1,0.0,0.27
2021-07-03T23:00,26.0,77,21.6,0.0,8.4,0.0,0.269
2021-07-04T00:00,25.7,78,21.5,0.0,9.7,0.0,0.269
2021-07-04T01:00,25.5,78,21.4,0.0,11.5,0.0,0.269
2021-07-04T02:00,25.1,80,21.5,0.0,10.4,0.0,0.268
2021-07-04T03:00,24.6,82,21.4,0.4,10.0,0.0,0.271
2021-07-04T04:00,24.1,88,21.9,1.0,8.4,0.0,0.281
2021-07-04T05:00,24.2,88,22.0,0.2,6.2,0.0,0.321
2021-07-04T06:00,24.9,85,22.2,0.0,7.6,9.0,0.319
2021-07-04T07:00,26.1,80,22.3,0.0,8.8,117.0,0.317
2021-07-04T08:00,27.3,74,22.2,0.0,10.0,253.0,0.314
2021-07-04T09:00,28.2,70,22.2,0.0,10.5,334.0,0.311
2021-07-04T10:00,29.5,63,21.8,0.0,12.5,472.0,0.307
2021-07-04T11:00,30.1,61,21.7,0.1,10.4,559.0,0.304
2021-07-04T12:00,30.4,60,21.7,0.1,7.4,563.0,0.301
2021-07-04T13:00,31.0,57,21.5,0.0,7.0,628.0,0.296
2021-07-04T14:00,31.3,55,21.3,0.0,5.4,463.0,0.293
2021-07-04T15:00,31.9,54,21.3,0.0,6.8,543.0,0.289
2021-07-04T16:00,30.6,60,22.0,0.7,6.3,380.0,0.293
2021-07-04T17:00,31.0,57,21.5,0.0,9.7,194.0,0.277
2021-07-04T18:00,29.5,64,22.1,0.0,6.5,81.0,0.276
2021-07-04T19:00,26.9,83,23.7,1.8,9.2,1.0,0.296
2021-07-04T20:00,25.9,88,23.7,4.2,3.0,0.0,0.352
2021-07-04T21:00,25.4,88,23.3,1.8,0.5,0.0,0.37
2021-07-04T22:00,25.0,89,23.1,0.6,3.0,0.0,0.371
2021-07-04T23:00,24.7,92,23.4,0.4,4.0,0.0,0.369
