# SOURCE: Open-Meteo ERA5 Reanalysis
"# LOCATION: Dharmapuri, Tamil Nadu (Target: 12.1211N, 78.1582E)"
# PERIOD: 2021-01-01 to 2023-12-31 IST
timestamp_ist,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,wind_speed_10m,shortwave_radiation,soil_moisture_0_to_7cm
2021-12-13T23:00,21.0,97,20.5,0.1,7.1,0.0,0.358
2021-12-14T00:00,20.8,97,20.3,0.0,6.9,0.0,0.357
2021-12-14T01:00,20.4,98,20.2,0.0,7.1,0.0,0.357
2021-12-14T02:00,20.3,98,20.0,0.0,8.4,0.0,0.357
2021-12-14T03:00,20.3,98,19.9,0.0,8.7,0.0,0.356
2021-12-14T04:00,20.3,97,19.9,0.0,9.2,0.0,0.356
2021-12-14T05:00,20.4,96,19.8,0.0,8.5,0.0,0.353
2021-12-14T06:00,20.8,95,20.0,0.1,9.4,0.0,0.353
2021-12-14T07:00,21.2,94,20.2,0.1,12.5,39.0,0.353
2021-12-14T08:00,22.0,89,20.2,0.2,12.6,164.0,0.354
2021-12-14T09:00,22.8,86,20.3,0.2,13.8,347.0,0.355
2021-12-14T10:00,23.9,81,20.4,0.1,12.9,401.0,0.355
2021-12-14T11:00,24.9,75,20.2,0.1,14.3,430.0,0.354
2021-12-14T12:00,25.7,70,19.9,0.3,14.8,581.0,0.354
2021-12-14T13:00,25.1,74,20.1,0.4,12.9,595.0,0.355
2021-12-14T14:00,26.2,72,20.7,0.2,13.0,553.0,0.355
2021-12-14T15:00,23.7,81,20.2,1.4,13.5,357.0,0.366
2021-12-14T16:00,23.6,82,20.4,0.1,11.5,192.0,0.365
2021-12-14T17:00,22.4,87,20.1,0.1,8.0,77.0,0.379
2021-12-14T18:00,21.8,92,20.5,0.0,7.6,5.0,0.377
2021-12-14T19:00,21.7,93,20.5,0.0,9.0,0.0,0.375
2021-12-14T20:00,21.3,94,20.3,0.0,8.3,0.0,0.374
2021-12-14T21:00,20.7,96,20.1,0.0,6.8,0.0,0.372
2021-12-14T22:00,20.5,97,20.0,0.0,6.1,0.0,0.371
2021-12-14T23:00,20.2,98,19.9,0.0,4.3,0.0,0.37
2021-12-15T00:00,19.9,99,19.7,0.0,3.4,0.0,0.369
2021-12-15T01:00,20.1,99,20.0,0.0,4.2,0.0,0.368
2021-12-15T02:00,20.1,99,19.9,0.0,5.6,0.0,0.367
2021-12-15T03:00,20.2,98,19.8,0.0,6.6,0.0,0.366
2021-12-15T04:00,20.1,97,19.7,0.0,8.8,0.0,0.365
2021-12-15T05:00,19.5,99,19.3,0.0,8.5,0.0,0.368
2021-12-15T06:00,20.2,95,19.3,0.1,12.2,0.0,0.368
2021-12-15T07:00,20.6,93,19.4,0.0,11.2,46.0,0.367
2021-12-15T08:00,22.0,84,19.2,0.0,13.5,214.0,0.366
2021-12-15T09:00,23.2,77,19.0,0.0,13.1,333.0,0.365
2021-12-15T10:00,24.6,70,18.7,0.0,13.1,573.0,0.363
2021-12-15T11:00,25.5,64,18.2,0.0,13.7,668.0,0.361
2021-12-15T12:00,26.3,60,17.9,0.0,13.4,718.0,0.358
2021-12-15T13:00,26.8,57,17.5,0.0,12.6,683.0,0.355
2021-12-15T14:00,26.6,55,16.9,0.0,11.3,501.0,0.353
2021-12-15T15:00,26.5,56,17.0,0.0,11.6,385.0,0.351
2021-12-15T16:00,25.5,61,17.6,0.0,12.0,270.0,0.35
2021-12-15T17:00,23.8,72,18.4,0.0,6.2,109.0,0.347
2021-12-15T18:00,22.3,76,18.0,0.0,5.7,6.0,0.347
2021-12-15T19:00,21.9,76,17.5,0.0,7.3,0.0,0.347
2021-12-15T20:00,21.7,80,18.1,0.0,10.4,0.0,0.347
2021-12-15T21:00,20.9,86,18.6,0.0,7.9,0.0,0.346
2021-12-15T22:00,20.3,91,18.8,0.0,5.2,0.0,0.346
2021-12-15T23:00,20.1,93,18.9,0.0,4.8,0.0,0.346
2021-12-16T00:00,20.0,94,19.0,0.0,6.0,0.0,0.346
2021-12-16T01:00,20.0,94,19.1,0.0,6.3,0.0,0.346
2021-12-16T02:00,19.6,97,19.1,0.0,5.9,0.0,0.346
2021-12-16T03:00,19.5,98,19.1,0.0,5.9,0.0,0.346
2021-12-16T04:00,19.3,98,18.9,0.0,6.4,0.0,0.346
2021-12-16T05:00,19.4,98,19.0,0.0,8.4,0.0,0.343
2021-12-16T06:00,19.3,95,18.5,0.0,8.2,0.0,0.343
2021-12-16T07:00,20.0,90,18.3,0.0,9.4,54.0,0.343
2021-12-16T08:00,21.5,80,18.0,0.0,14.5,239.0,0.342
2021-12-16T09:00,22.9,72,17.7,0.0,14.3,422.0,0.341
2021-12-16T10:00,24.5,65,17.4,0.0,13.5,586.0,0.339
2021-12-16T11:00,25.4,63,17.7,0.0,12.0,716.0,0.337
2021-12-16T12:00,26.3,58,17.5,0.0,13.3,752.0,0.335
2021-12-16T13:00,26.9,55,17.0,0.0,12.2,707.0,0.333
2021-12-16T14:00,27.0,55,17.3,0.0,11.0,603.0,0.331
2021-12-16T15:00,26.4,60,17.9,0.0,10.2,379.0,0.33
2021-12-16T16:00,25.7,65,18.7,0.0,10.1,295.0,0.329
2021-12-16T17:00,24.2,68,18.0,0.0,10.9,106.0,0.323
2021-12-16T18:00,23.2,69,17.2,0.0,9.7,6.0,0.323
2021-12-16T19:00,23.4,67,17.0,0.0,11.2,0.0,0.323
2021-12-16T20:00,23.0,70,17.3,0.0,12.5,0.0,0.323
2021-12-16T21:00,22.0,79,18.1,0.0,14.2,0.0,0.323
2021-12-16T22:00,21.6,81,18.2,0.0,13.0,0.0,0.323
2021-12-16T23:00,21.1,83,18.1,0.0,12.2,0.0,0.323
2021-12-17T00:00,20.1,87,17.9,0.0,8.6,0.0,0.323
2021-12-17T01:00,19.4,91,17.9,0.0,6.3,0.0,0.324
2021-12-17T02:00,19.2,92,17.9,0.0,6.2,0.0,0.324
2021-12-17T03:00,18.7,95,17.9,0.0,5.2,0.0,0.324
2021-12-17T04:00,18.4,97,17.9,0.0,4.9,0.0,0.324
2021-12-17T05:00,18.0,99,17.8,0.0,6.4,0.0,0.324
2021-12-17T06:00,18.8,95,18.1,0.0,8.1,0.0,0.324
2021-12-17T07:00,19.6,91,18.1,0.0,10.0,43.0,0.324
2021-12-17T08:00,21.1,82,18.0,0.0,11.0,236.0,0.324
2021-12-17T09:00,22.7,72,17.4,0.0,10.7,455.0,0.323
2021-12-17T10:00,24.1,64,16.8,0.0,10.7,643.0,0.321
2021-12-17T11:00,25.2,59,16.7,0.0,10.2,769.0,0.319
2021-12-17T12:00,26.0,57,17.0,0.0,10.5,824.0,0.317
2021-12-17T13:00,26.6,55,16.8,0.0,10.4,804.0,0.315
2021-12-17T14:00,26.8,54,16.8,0.0,10.1,711.0,0.313
2021-12-17T15:00,26.6,55,17.0,0.0,9.4,557.0,0.312
2021-12-17T16:00,26.1,58,17.3,0.0,8.4,357.0,0.311
2021-12-17T17:00,24.3,69,18.2,0.0,10.1,140.0,0.303
2021-12-17T18:00,22.7,70,16.9,0.0,10.1,7.0,0.303
2021-12-17T19:00,22.3,73,17.2,0.0,10.1,0.0,0.303
2021-12-17T20:00,21.8,77,17.7,0.0,9.4,0.0,0.303
2021-12-17T21:00,21.4,81,18.0,0.0,10.5,0.0,0.303
2021-12-17T22:00,21.0,84,18.1,0.0,13.1,0.0,0.303
2021-12-17T23:00,20.2,86,17.8,0.0,13.8,0.0,0.304
2021-12-18T00:00,19.6,89,17.7,0.0,9.7,0.0,0.304
2021-12-18T01:00,18.7,94,17.7,0.0,7.0,0.0,0.304
2021-12-18T02:00,18.1,97,17.5,0.0,5.2,0.0,0.304
2021-12-18T03:00,17.7,98,17.3,0.0,4.9,0.0,0.304
2021-12-18T04:00,17.5,98,17.2,0.0,5.6,0.0,0.304
2021-12-18T05:00,17.0,98,16.6,0.0,6.1,0.0,0.303
2021-12-18T06:00,17.2,97,16.8,0.0,6.2,0.0,0.303
2021-12-18T07:00,18.2,94,17.2,0.0,6.7,59.0,0.303
2021-12-18T08:00,20.2,84,17.5,0.0,7.9,255.0,0.303
2021-12-18T09:00,22.1,75,17.5,0.0,7.5,461.0,0.302
2021-12-18T10:00,23.7,66,16.9,0.0,8.7,664.0,0.301
2021-12-18T11:00,24.9,58,16.2,0.0,9.1,783.0,0.299
2021-12-18T12:00,25.6,56,16.1,0.0,10.0,823.0,0.297
2021-12-18T13:00,26.1,54,16.1,0.0,10.6,812.0,0.295
2021-12-18T14:00,26.4,52,15.8,0.0,10.9,723.0,0.294
2021-12-18T15:00,26.3,50,15.1,0.0,11.3,570.0,0.292
2021-12-18T16:00,25.7,53,15.3,0.0,10.2,367.0,0.291
2021-12-18T17:00,24.2,64,16.9,0.0,8.0,144.0,0.287
2021-12-18T18:00,22.3,75,17.6,0.0,9.7,8.0,0.287
2021-12-18T19:00,21.5,76,17.2,0.0,10.5,0.0,0.287
2021-12-18T20:00,21.4,76,17.0,0.0,10.5,0.0,0.287
2021-12-18T21:00,21.4,78,17.4,0.0,14.1,0.0,0.288
2021-12-18T22:00,20.6,86,18.2,0.0,14.0,0.0,0.288
2021-12-18T23:00,19.9,91,18.4,0.0,10.5,0.0,0.288
2021-12-19T00:00,19.1,95,18.3,0.0,7.2,0.0,0.288
2021-12-19T01:00,18.4,98,18.0,0.0,5.5,0.0,0.288
2021-12-19T02:00,18.0,98,17.7,0.0,4.9,0.0,0.289
2021-12-19T03:00,17.8,99,17.6,0.0,6.6,0.0,0.289
2021-12-19T04:00,17.5,99,17.3,0.0,8.0,0.0,0.289
2021-12-19T05:00,17.1,99,16.9,0.0,8.5,0.0,0.286
2021-12-19T06:00,17.3,96,16.6,0.0,8.7,0.0,0.287
2021-12-19T07:00,18.0,90,16.4,0.0,8.7,50.0,0.287
2021-12-19T08:00,19.6,79,16.0,0.0,9.4,257.0,0.286
2021-12-19T09:00,21.3,68,15.2,0.0,10.7,483.0,0.286
2021-12-19T10:00,22.9,56,13.6,0.0,11.3,675.0,0.284
2021-12-19T11:00,24.0,48,12.4,0.0,10.7,807.0,0.283
2021-12-19T12:00,24.7,49,13.4,0.0,9.5,865.0,0.281
2021-12-19T13:00,25.0,53,14.8,0.0,8.8,842.0,0.279
2021-12-19T14:00,25.1,56,15.8,0.0,9.1,743.0,0.277
2021-12-19T15:00,24.8,57,15.7,0.0,10.1,576.0,0.276
2021-12-19T16:00,24.5,57,15.4,0.0,9.5,364.0,0.275
2021-12-19T17:00,23.2,62,15.5,0.0,9.4,140.0,0.275
2021-12-19T18:00,21.8,65,14.9,0.0,11.6,8.0,0.275
2021-12-19T19:00,21.7,66,15.0,0.0,11.9,0.0,0.275
2021-12-19T20:00,20.9,71,15.4,0.0,10.1,0.0,0.275
2021-12-19T21:00,19.9,76,15.6,0.0,9.4,0.0,0.275
2021-12-19T22:00,19.2,80,15.7,0.0,9.0,0.0,0.275
2021-12-19T23:00,18.5,84,15.7,0.0,8.3,0.0,0.276
2021-12-20T00:00,17.8,87,15.6,0.0,6.9,0.0,0.276
2021-12-20T01:00,16.7,93,15.5,0.0,5.0,0.0,0.276
2021-12-20T02:00,16.0,95,15.1,0.0,4.8,0.0,0.276
2021-12-20T03:00,15.4,96,14.8,0.0,4.6,0.0,0.276
2021-12-20T04:00,15.4,96,14.8,0.0,6.3,0.0,0.277
2021-12-20T05:00,15.3,96,14.7,0.0,5.6,0.0,0.278
2021-12-20T06:00,15.6,96,14.9,0.0,5.6,0.0,0.279
2021-12-20T07:00,16.9,91,15.4,0.0,7.5,59.0,0.279
2021-12-20T08:00,19.6,81,16.3,0.0,7.5,263.0,0.278
2021-12-20T09:00,21.9,73,16.8,0.0,11.8,483.0,0.278
2021-12-20T10:00,23.3,64,16.0,0.0,13.9,608.0,0.277
2021-12-20T11:00,24.4,57,15.4,0.0,12.3,737.0,0.275
2021-12-20T12:00,25.2,56,15.7,0.0,11.4,810.0,0.274
2021-12-20T13:00,25.5,55,15.8,0.0,11.3,796.0,0.272
2021-12-20T14:00,25.7,54,15.7,0.0,10.4,705.0,0.27
2021-12-20T15:00,25.6,54,15.7,0.0,9.8,552.0,0.269
2021-12-20T16:00,25.2,55,15.6,0.0,9.1,363.0,0.268
2021-12-20T17:00,23.1,62,15.5,0.0,9.0,147.0,0.264
2021-12-20T18:00,20.9,72,15.6,0.0,5.4,8.0,0.264
2021-12-20T19:00,20.2,76,15.8,0.0,6.2,0.0,0.265
2021-12-20T20:00,19.9,77,15.6,0.0,7.1,0.0,0.265
2021-12-20T21:00,19.7,77,15.6,0.0,7.6,0.0,0.265
2021-12-20T22:00,19.5,80,16.1,0.0,8.0,0.0,0.265
2021-12-20T23:00,18.9,85,16.4,0.0,7.2,0.0,0.265
2021-12-21T00:00,18.6,88,16.6,0.0,7.6,0.0,0.265
2021-12-21T01:00,18.2,92,16.9,0.0,7.3,0.0,0.266
2021-12-21T02:00,17.6,95,16.9,0.0,5.6,0.0,0.266
2021-12-21T03:00,16.9,97,16.5,0.0,3.9,0.0,0.266
2021-12-21T04:00,16.0,99,15.9,0.0,5.4,0.0,0.266
2021-12-21T05:00,16.3,99,16.1,0.0,4.7,0.0,0.276
2021-12-21T06:00,16.4,99,16.2,0.0,5.4,0.0,0.276
2021-12-21T07:00,17.4,95,16.6,0.0,4.9,56.0,0.276
2021-12-21T08:00,19.6,85,17.1,0.0,3.6,258.0,0.276
2021-12-21T09:00,21.7,75,17.1,0.0,5.4,478.0,0.275
2021-12-21T10:00,23.2,68,16.9,0.0,5.8,654.0,0.274
2021-12-21T11:00,24.3,63,16.7,0.0,5.6,775.0,0.273
2021-12-21T12:00,25.2,59,16.7,0.0,5.4,839.0,0.271
2021-12-21T13:00,25.7,58,16.8,0.0,5.4,831.0,0.269
2021-12-21T14:00,25.9,57,16.8,0.0,6.2,746.0,0.268
2021-12-21T15:00,25.8,57,16.5,0.0,6.8,594.0,0.267
2021-12-21T16:00,25.3,57,16.2,0.0,7.0,387.0,0.266
2021-12-21T17:00,23.6,70,17.9,0.0,4.8,158.0,0.26
2021-12-21T18:00,21.0,72,15.9,0.0,6.2,9.0,0.26
2021-12-21T19:00,20.2,72,15.1,0.0,5.8,0.0,0.26
2021-12-21T20:00,20.1,72,14.8,0.0,7.2,0.0,0.26
2021-12-21T21:00,19.8,77,15.6,0.0,7.8,0.0,0.26
2021-12-21T22:00,19.3,83,16.2,0.0,6.9,0.0,0.26
2021-12-21T23:00,18.4,87,16.2,0.0,6.2,0.0,0.26
2021-12-22T00:00,17.9,89,16.1,0.0,5.5,0.0,0.261
2021-12-22T01:00,17.5,92,16.2,0.0,6.5,0.0,0.261
2021-12-22T02:00,17.0,97,16.4,0.0,7.9,0.0,0.261
2021-12-22T03:00,16.8,98,16.5,0.0,8.1,0.0,0.261
2021-12-22T04:00,16.6,99,16.4,0.0,6.0,0.0,0.261
2021-12-22T05:00,16.8,99,16.6,0.0,5.3,0.0,0.262
2021-12-22T06:00,16.7,99,16.5,0.0,3.7,0.0,0.262
2021-12-22T07:00,17.7,96,17.1,0.0,4.5,53.0,0.262
2021-12-22T08:00,19.7,85,17.1,0.0,4.7,245.0,0.262
2021-12-22T09:00,22.0,74,17.2,0.0,6.2,457.0,0.262
2021-12-22T10:00,23.6,69,17.6,0.0,5.8,655.0,0.261
2021-12-22T11:00,25.0,63,17.5,0.0,5.5,788.0,0.259
2021-12-22T12:00,26.1,58,17.1,0.0,5.7,839.0,0.258
2021-12-22T13:00,26.4,56,16.9,0.0,5.9,775.0,0.256
2021-12-22T14:00,26.6,55,16.8,0.0,6.1,708.0,0.255
2021-12-22T15:00,26.4,53,16.1,0.0,6.8,571.0,0.253
2021-12-22T16:00,25.8,53,15.5,0.0,6.5,378.0,0.253
2021-12-22T17:00,23.4,67,16.9,0.0,5.5,157.0,0.253
2021-12-22T18:00,20.7,72,15.5,0.0,6.5,10.0,0.253
2021-12-22T19:00,20.9,69,15.0,0.0,7.8,0.0,0.253
2021-12-22T20:00,20.7,71,15.3,0.0,7.5,0.0,0.253
2021-12-22T21:00,19.9,77,15.8,0.0,7.0,0.0,0.253
2021-12-22T22:00,19.1,82,15.9,0.0,6.1,0.0,0.253
2021-12-22T23:00,18.5,84,15.8,0.0,6.1,0.0,0.253
2021-12-23T00:00,17.8,88,15.8,0.0,5.9,0.0,0.254
2021-12-23T01:00,17.2,93,16.0,0.0,6.4,0.0,0.254
2021-12-23T02:00,16.6,97,16.1,0.0,5.3,0.0,0.254
2021-12-23T03:00,16.0,99,15.9,0.0,4.7,0.0,0.254
2021-12-23T04:00,15.9,100,15.9,0.0,5.6,0.0,0.254
2021-12-23T05:00,15.8,100,15.8,0.0,4.7,0.0,0.254
2021-12-23T06:00,16.2,100,16.2,0.0,4.9,0.0,0.254
2021-12-23T07:00,17.5,96,16.9,0.0,6.1,54.0,0.255
2021-12-23T08:00,19.9,86,17.5,0.0,5.6,251.0,0.254
2021-12-23T09:00,22.1,78,18.0,0.0,6.3,475.0,0.254
2021-12-23T10:00,23.8,71,18.2,0.0,5.1,660.0,0.253
2021-12-23T11:00,25.2,65,18.1,0.0,4.6,790.0,0.251
2021-12-23T12:00,26.3,58,17.5,0.0,6.0,850.0,0.25
2021-12-23T13:00,27.0,53,16.5,0.0,6.6,837.0,0.248
2021-12-23T14:00,27.2,49,15.5,0.0,7.6,747.0,0.247
2021-12-23T15:00,27.1,46,14.4,0.0,8.4,590.0,0.245
2021-12-23T16:00,26.3,47,14.2,0.0,8.2,383.0,0.244
2021-12-23T17:00,24.0,64,16.8,0.0,5.6,159.0,0.246
2021-12-23T18:00,21.5,69,15.6,0.0,6.7,10.0,0.246
2021-12-23T19:00,20.8,71,15.4,0.0,7.6,0.0,0.246
2021-12-23T20:00,20.3,79,16.5,0.0,8.3,0.0,0.246
2021-12-23T21:00,19.5,85,17.0,0.0,6.8,0.0,0.246
2021-12-23T22:00,18.3,90,16.6,0.0,6.6,0.0,0.246
2021-12-23T23:00,17.7,91,16.2,0.0,6.4,0.0,0.246
2021-12-24T00:00,17.0,92,15.8,0.0,5.7,0.0,0.247
2021-12-24T01:00,16.7,95,15.9,0.0,5.8,0.0,0.247
2021-12-24T02:00,16.1,98,15.8,0.0,5.2,0.0,0.247
2021-12-24T03:00,15.7,100,15.7,0.0,5.4,0.0,0.247
2021-12-24T04:00,15.5,100,15.5,0.0,5.0,0.0,0.247
2021-12-24T05:00,15.4,100,15.4,0.0,5.4,0.0,0.245
2021-12-24T06:00,15.4,100,15.4,0.0,5.6,0.0,0.245
2021-12-24T07:00,17.1,98,16.8,0.0,5.1,54.0,0.245
2021-12-24T08:00,19.5,88,17.5,0.0,4.6,256.0,0.245
2021-12-24T09:00,21.8,77,17.5,0.0,5.6,482.0,0.244
2021-12-24T10:00,23.6,68,17.5,0.0,6.4,669.0,0.243
2021-12-24T11:00,25.2,59,16.5,0.0,6.9,798.0,0.242
2021-12-24T12:00,26.3,50,14.9,0.0,6.8,858.0,0.241
2021-12-24T13:00,26.8,45,13.8,0.0,7.8,844.0,0.239
2021-12-24T14:00,26.9,42,12.7,0.0,9.0,755.0,0.237
2021-12-24T15:00,26.5,39,11.4,0.0,9.0,599.0,0.236
2021-12-24T16:00,25.6,40,11.2,0.0,8.0,392.0,0.235
2021-12-24T17:00,23.2,53,13.0,0.0,6.3,164.0,0.232
2021-12-24T18:00,20.8,57,12.0,0.0,7.2,11.0,0.232
2021-12-24T19:00,20.4,62,12.9,0.0,8.4,0.0,0.232
2021-12-24T20:00,19.4,68,13.3,0.0,7.0,0.0,0.232
2021-12-24T21:00,18.3,75,13.8,0.0,6.1,0.0,0.232
2021-12-24T22:00,17.2,81,14.0,0.0,8.3,0.0,0.232
2021-12-24T23:00,17.6,78,13.7,0.0,6.7,0.0,0.232
2021-12-25T00:00,16.5,84,13.7,0.0,6.9,0.0,0.232
2021-12-25T01:00,16.1,86,13.8,0.0,5.4,0.0,0.233
2021-12-25T02:00,15.4,94,14.4,0.0,4.9,0.0,0.233
2021-12-25T03:00,14.9,99,14.7,0.0,4.5,0.0,0.233
2021-12-25T04:00,14.3,100,14.3,0.0,5.6,0.0,0.233
2021-12-25T05:00,14.7,100,14.7,0.0,7.2,0.0,0.233
2021-12-25T06:00,15.3,100,15.3,0.0,4.9,0.0,0.233
2021-12-25T07:00,17.0,99,16.9,0.0,4.8,50.0,0.233
2021-12-25T08:00,19.3,90,17.7,0.0,3.9,244.0,0.233
2021-12-25T09:00,21.8,79,18.1,0.0,4.0,472.0,0.233
2021-12-25T10:00,23.8,69,17.8,0.0,3.7,666.0,0.232
2021-12-25T11:00,25.6,59,17.0,0.0,4.4,796.0,0.23
2021-12-25T12:00,26.9,52,16.2,0.0,5.2,856.0,0.229
2021-12-25T13:00,27.6,47,15.4,0.0,6.3,841.0,0.227
2021-12-25T14:00,27.9,46,15.1,0.0,7.7,751.0,0.226
2021-12-25T15:00,27.6,46,14.9,0.0,9.1,594.0,0.225
2021-12-25T16:00,26.5,51,15.5,0.0,9.4,388.0,0.224
2021-12-25T17:00,24.2,58,15.3,0.0,7.3,162.0,0.221
2021-12-25T18:00,22.0,65,15.0,0.0,8.0,11.0,0.221
2021-12-25T19:00,21.3,72,16.0,0.0,8.7,0.0,0.221
2021-12-25T20:00,20.8,71,15.3,0.0,7.9,0.0,0.221
2021-12-25T21:00,19.6,76,15.2,0.0,6.2,0.0,0.221
2021-12-25T22:00,19.0,79,15.2,0.0,6.5,0.0,0.221
2021-12-25T23:00,18.5,83,15.5,0.0,7.8,0.0,0.221
2021-12-26T00:00,17.5,91,15.9,0.0,7.3,0.0,0.221
2021-12-26T01:00,16.7,97,16.1,0.0,7.0,0.0,0.221
2021-12-26T02:00,16.1,100,16.1,0.0,6.2,0.0,0.222
2021-12-26T03:00,15.8,100,15.8,0.0,4.7,0.0,0.222
2021-12-26T04:00,15.4,100,15.4,0.0,4.2,0.0,0.222
2021-12-26T05:00,15.7,100,15.7,0.0,3.9,0.0,0.222
2021-12-26T06:00,16.2,100,16.2,0.0,4.7,0.0,0.222
2021-12-26T07:00,17.1,99,16.9,0.0,5.3,46.0,0.222
2021-12-26T08:00,19.4,89,17.5,0.0,5.7,237.0,0.222
2021-12-26T09:00,21.8,80,18.2,0.0,5.9,468.0,0.222
2021-12-26T10:00,23.8,70,17.9,0.0,7.2,660.0,0.221
2021-12-26T11:00,25.2,63,17.7,0.0,7.6,789.0,0.22
2021-12-26T12:00,26.2,59,17.4,0.0,7.6,850.0,0.219
2021-12-26T13:00,26.8,55,17.0,0.0,9.1,835.0,0.217
2021-12-26T14:00,27.0,53,16.6,0.0,10.2,742.0,0.216
2021-12-26T15:00,26.7,53,16.4,0.0,10.5,589.0,0.215
2021-12-26T16:00,26.0,56,16.6,0.0,10.4,387.0,0.215
2021-12-26T17:00,24.4,64,17.2,0.0,8.3,161.0,0.21
2021-12-26T18:00,22.3,72,17.1,0.0,8.8,11.0,0.21
2021-12-26T19:00,21.7,73,16.7,0.0,10.1,0.0,0.211
2021-12-26T20:00,21.3,76,16.8,0.0,8.5,0.0,0.211
2021-12-26T21:00,20.1,82,17.0,0.0,5.8,0.0,0.211
2021-12-26T22:00,19.5,87,17.2,0.0,6.3,0.0,0.211
2021-12-26T23:00,18.9,91,17.3,0.0,7.7,0.0,0.211
2021-12-27T00:00,18.4,92,17.1,0.0,7.7,0.0,0.211
2021-12-27T01:00,17.8,94,16.9,0.0,6.3,0.0,0.211
2021-12-27T02:00,17.3,96,16.6,0.0,6.0,0.0,0.212
2021-12-27T03:00,16.9,97,16.4,0.0,5.8,0.0,0.212
2021-12-27T04:00,16.7,98,16.4,0.0,6.0,0.0,0.212
2021-12-27T05:00,16.8,100,16.8,0.0,6.2,0.0,0.21
2021-12-27T06:00,17.3,100,17.3,0.0,5.6,0.0,0.21
2021-12-27T07:00,18.3,98,18.0,0.0,6.6,40.0,0.21
2021-12-27T08:00,20.4,88,18.3,0.0,8.0,191.0,0.211
2021-12-27T09:00,22.6,74,17.7,0.0,8.7,435.0,0.21
2021-12-27T10:00,23.9,66,17.1,0.0,10.2,605.0,0.21
2021-12-27T11:00,25.1,58,16.4,0.0,10.7,704.0,0.209
2021-12-27T12:00,26.0,54,16.0,0.0,9.8,774.0,0.207
2021-12-27T13:00,26.5,53,16.2,0.0,10.1,780.0,0.206
2021-12-27T14:00,26.8,51,15.9,0.0,10.5,711.0,0.205
2021-12-27T15:00,26.7,50,15.5,0.0,11.9,577.0,0.204
2021-12-27T16:00,25.9,52,15.3,0.0,14.9,374.0,0.203
2021-12-27T17:00,24.3,58,15.6,0.0,12.4,163.0,0.202
2021-12-27T18:00,22.5,65,15.7,0.0,10.1,12.0,0.202
2021-12-27T19:00,20.8,76,16.4,0.0,6.0,0.0,0.202
2021-12-27T20:00,20.0,80,16.4,0.0,6.4,0.0,0.202
2021-12-27T21:00,19.7,81,16.4,0.0,6.5,0.0,0.202
2021-12-27T22:00,19.2,84,16.3,0.0,6.5,0.0,0.203
2021-12-27T23:00,19.2,84,16.5,0.0,9.5,0.0,0.203
2021-12-28T00:00,18.5,91,17.0,0.0,9.8,0.0,0.203
2021-12-28T01:00,18.1,94,17.1,0.0,9.1,0.0,0.203
2021-12-28T02:00,17.7,96,17.1,0.0,8.6,0.0,0.203
2021-12-28T03:00,17.4,97,17.0,0.0,7.6,0.0,0.203
2021-12-28T04:00,17.0,98,16.6,0.0,5.4,0.0,0.203
2021-12-28T05:00,16.6,99,16.5,0.0,4.6,0.0,0.198
2021-12-28T06:00,16.6,100,16.6,0.0,3.8,0.0,0.198
2021-12-28T07:00,17.9,98,17.6,0.0,4.8,48.0,0.198
2021-12-28T08:00,20.6,87,18.3,0.0,7.0,238.0,0.198
2021-12-28T09:00,23.0,72,17.7,0.1,11.6,429.0,0.199
2021-12-28T10:00,24.1,68,17.8,0.2,12.0,530.0,0.199
2021-12-28T11:00,25.1,62,17.4,0.1,11.0,517.0,0.2
2021-12-28T12:00,26.3,58,17.5,0.1,9.5,688.0,0.199
2021-12-28T13:00,26.5,58,17.5,0.1,10.5,643.0,0.199
2021-12-28T14:00,26.7,56,17.1,0.1,9.7,634.0,0.198
2021-12-28T15:00,26.8,55,17.0,0.0,9.4,534.0,0.198
2021-12-28T16:00,26.1,58,17.3,0.0,10.8,340.0,0.197
2021-12-28T17:00,25.2,62,17.5,0.0,7.6,133.0,0.193
2021-12-28T18:00,23.4,71,17.9,0.0,8.6,12.0,0.193
2021-12-28T19:00,22.5,78,18.4,0.0,12.3,0.0,0.194
2021-12-28T20:00,21.5,84,18.7,0.0,11.2,0.0,0.194
2021-12-28T21:00,20.8,89,19.0,0.0,11.2,0.0,0.194
2021-12-28T22:00,20.1,95,19.3,0.0,10.7,0.0,0.194
2021-12-28T23:00,19.7,97,19.3,0.0,10.0,0.0,0.194
2021-12-29T00:00,19.4,98,19.2,0.0,9.2,0.0,0.194
2021-12-29T01:00,19.1,99,19.0,0.0,7.6,0.0,0.194
2021-12-29T02:00,18.8,100,18.8,0.0,6.2,0.0,0.194
2021-12-29T03:00,19.0,100,19.0,0.0,5.4,0.0,0.194
2021-12-29T04:00,19.1,100,19.1,0.0,5.4,0.0,0.195
2021-12-29T05:00,18.9,100,18.9,0.0,4.7,0.0,0.197
2021-12-29T06:00,19.2,97,18.8,0.0,5.1,0.0,0.197
2021-12-29T07:00,19.5,96,18.9,0.0,5.6,40.0,0.197
2021-12-29T08:00,21.3,86,18.9,0.1,8.3,183.0,0.197
2021-12-29T09:00,23.3,74,18.4,0.1,10.9,347.0,0.198
2021-12-29T10:00,24.7,66,18.0,0.0,10.5,537.0,0.197
2021-12-29T11:00,26.0,59,17.4,0.0,10.4,696.0,0.196
